id,y_pred
0,116.9710776515322
1,94.03759360985578
2,80.00454572706182
3,54.359354048590006
4,52.96387702695859
5,52.45294771884316
6,58.21012618168387
7,56.63351477885506
8,54.423904906219754
9,53.25030561611331
10,41.27086798828166
11,43.26691102316992
12,43.873210791850205
13,46.984593346065815
14,47.56863063791421
15,48.988155928593784
16,49.40649482893686
17,50.51173805398341
18,51.36358435818948
19,51.82281045916355
20,119.94711049415545
21,131.40392817822934
22,129.63393307177603
23,112.013493341523
24,109.98447460684864
25,109.8433917446348
26,108.63473973720558
27,109.95165104733962
28,112.08925963563821
29,113.3629417643567
30,135.8427280176254
31,149.87120017875282
32,159.96174146956392
33,157.40894211668615
34,161.91465826977927
35,165.76902299293502
36,167.15545038672946
37,166.1905259908449
38,167.87529802311127
39,170.27974057964647
40,14.350272483205398
41,10.780092978641736
42,9.622143064108938
43,13.040863692835979
44,13.461900173688107
45,13.781830994173498
46,15.119250534759006
47,14.491820997044977
48,15.753101919856547
49,16.993641563050257
50,20.498401339371178
51,25.037654204653858
52,28.127666559382476
53,29.319213031576847
54,29.18817189659882
55,30.219737229096136
56,29.559707118528173
57,29.655755292183102
58,29.90979792253507
59,30.635482538590885
60,150.34491423034677
61,173.57353160049453
62,195.6198683792354
63,205.0069587813353
64,212.06747232534067
65,215.08859827586411
66,214.36478196197302
67,216.63614679767286
68,216.95114659332765
69,217.7374216682079
70,29.38755213182538
71,37.829730333596174
72,47.58126375749209
73,55.78161256171576
74,61.870470084166655
75,76.84270425190451
76,68.2794092611917
77,56.04584657549489
78,60.36671868950478
79,58.3704190264651
80,0.42261982497905476
81,1.4507129928870042
82,0.4418563252968321
83,0.6363073334694778
84,0.6563062229306401
85,0.6669414489517123
86,0.673505952707621
87,0.8487762145321416
88,0.8457225118271734
89,0.8607406455268097
90,94.4747818331368
91,112.43409406975904
92,120.25695775810529
93,117.67328350572991
94,120.75716734167463
95,122.19931768273905
96,121.73881095563672
97,122.83048457664444
98,123.10339874166085
99,125.985870402559
100,12.04069910336503
101,14.624439739209683
102,18.36727451145422
103,20.10803255621855
104,19.12230427223348
105,19.359235469584227
106,19.97784896178402
107,19.098660821218346
108,20.038744629274365
109,20.5099480642559
110,40.48732767039274
111,44.61768233053816
112,47.93118814735504
113,48.45238868897319
114,46.35168059247262
115,46.83636001647659
116,46.4585163861605
117,46.39033018582
118,46.65702070289615
119,45.667396498959896
120,123.1392351971782
121,133.0067059546472
122,126.61015950065561
123,128.91950622971584
124,132.05201493696828
125,133.3281085772436
126,134.2099824810608
127,137.55597425882056
128,139.57594491462615
129,141.7759926731731
130,159.89664352294196
131,179.78364482184205
132,194.64769921738656
133,199.0948835959314
134,200.86733534367133
135,204.2472673081453
136,204.3479170771182
137,209.7968902566604
138,215.05482797581323
139,218.00420575903092
140,169.39560759299803
141,146.62367908934735
142,123.5398527633704
143,123.1020079804079
144,119.9813282481757
145,121.16595683992915
146,120.36584055625526
147,124.19006791574137
148,128.9486449580375
149,129.0782588453883
150,11.868774158262466
151,17.1980072109689
152,21.68057657480775
153,24.54988755510014
154,24.616467040184446
155,25.53151581172467
156,25.935799227974318
157,26.13868323761558
158,26.92493395208866
159,26.956447451963655
160,278.66698871971664
161,278.90834436722764
162,270.85269688766124
163,248.1655904257083
164,243.99785890375915
165,244.13350885999517
166,243.70254520508513
167,248.3727183458385
168,250.73180128549365
169,249.35659479236475
170,20.23931757105374
171,17.644613389579284
172,15.979330498683105
173,17.352718625208333
174,18.059582742476085
175,20.36920555392962
176,21.157438531624717
177,21.582967013893718
178,22.056307773738723
179,22.674621110379515
180,136.93847136500963
181,165.68751811509134
182,178.76729171544602
183,181.36271984385922
184,179.85070668614998
185,181.61985881665095
186,182.79144427096756
187,184.66712993548268
188,186.85027149188042
189,184.17000318814493
190,32.32225870824334
191,45.88457770334665
192,58.11399541961954
193,67.16380599122903
194,69.142394040264
195,68.34007997958386
196,66.48363883375464
197,65.3149144730532
198,67.15278352119526
199,66.83099874996527
200,48.1599584838164
201,48.96293611590939
202,49.24801588607681
203,51.24095500410215
204,53.14671106181026
205,55.33991085833139
206,56.21661941690809
207,57.27729071694873
208,57.790148777651105
209,58.7413609130098
210,34.184255916203675
211,33.104333886320276
212,32.48931057344058
213,33.90835821250634
214,35.46551104640153
215,37.682513805929254
216,39.13389051193889
217,39.67963190785881
218,41.383817400139485
219,43.10764371813893
220,75.59265374283096
221,84.52447610049248
222,85.03715742496249
223,97.05284866197655
224,102.74985246869312
225,108.15444149213825
226,108.63512645848165
227,111.41154786681781
228,112.95570965591425
229,113.9554964164788
230,22.34272262131695
231,23.161286259624276
232,25.58334118474099
233,29.470467720263507
234,30.999605157729103
235,32.92597256178234
236,32.713335029528956
237,34.74060319750739
238,35.881235172585804
239,36.49362044488603
240,25.08082579730403
241,23.71613412629321
242,18.845657004505266
243,17.368621769217707
244,17.756330602171126
245,19.277897478540964
246,20.56217679935044
247,20.496879106450464
