id,y_pred
0,116.3257666585379
1,93.53520214329508
2,79.77972901444959
3,54.290770070383516
4,52.99605926128795
5,52.49621046053299
6,58.31463550276561
7,56.63351477885506
8,54.423904906219754
9,53.25030561611331
10,41.250003665575
11,43.253598270730876
12,43.86085284337547
13,46.986198083789915
14,47.584706495764365
15,49.0110751618767
16,49.422853837755326
17,50.51173805398341
18,51.36358435818948
19,51.82281045916355
20,119.70105791882376
21,131.12526084681244
22,129.42526568545102
23,111.80677529196474
24,109.84425635798532
25,109.69616724191815
26,108.46364654292051
27,109.95165104733962
28,112.08925963563821
29,113.3629417643567
30,135.76759606082567
31,149.72433136347058
32,159.86772793697855
33,157.310792564736
34,161.75433548541523
35,165.56161898222157
36,166.9407744333968
37,166.1905259908449
38,167.87529802311127
39,170.27974057964647
40,14.368941413132337
41,10.79793336550885
42,9.66161503684129
43,13.129704331057638
44,13.552467264897555
45,13.869264039856196
46,15.203363242575591
47,14.491820997044977
48,15.753101919856547
49,16.993641563050257
50,20.51153603119237
51,25.036997260617877
52,28.1045904148597
53,29.262263170210645
54,29.124322661456254
55,30.175120071958865
56,29.532842300640176
57,29.655755292183102
58,29.90979792253507
59,30.635482538590885
60,150.2476552435763
61,173.42555892953206
62,195.430727286539
63,204.74352227900908
64,211.87914766922728
65,214.89938123624566
66,214.15685421688764
67,216.63614679767286
68,216.95114659332765
69,217.7374216682079
70,29.40306344507081
71,37.90402179954882
72,47.67555153983071
73,55.915339823010605
74,62.041445851019496
75,77.14267986096733
76,68.4965439554597
77,56.04584657549489
78,60.36671868950478
79,58.3704190264651
80,0.42716412417237787
81,1.4663120573266493
82,0.44660746857959366
83,0.6430765604212808
84,0.663288204025647
85,0.6740365707490709
86,0.6806709096513192
87,0.8487762145321416
88,0.8457225118271734
89,0.8607406455268097
90,94.42225260553612
91,112.32983701674569
92,120.19786595980533
93,117.6423875855781
94,120.70953093041587
95,122.15050723255543
96,121.67959628495203
97,122.83048457664444
98,123.10339874166085
99,125.985870402559
100,12.056791964691534
101,14.657185736405484
102,18.421485807276305
103,20.161605381284705
104,19.15713264747001
105,19.39314355968619
106,20.005951078398745
107,19.098660821218346
108,20.038744629274365
109,20.5099480642559
110,40.48029627975179
111,44.61332945237189
112,47.940206299477126
113,48.46410293034524
114,46.34104687537127
115,46.82537716558804
116,46.44901922005581
117,46.39033018582
118,46.65702070289615
119,45.667396498959896
120,123.12782912402956
121,132.99011139501974
122,126.66389782861964
123,128.94769246620217
124,132.04746190438283
125,133.30409920040574
126,134.17333335851887
127,137.55597425882056
128,139.57594491462615
129,141.7759926731731
130,159.83531721673702
131,179.75809272315215
132,194.69294340251975
133,199.15392491078177
134,200.9452325281785
135,204.3060680241894
136,204.3307140673003
137,209.7968902566604
138,215.05482797581323
139,218.00420575903092
140,169.5699689649657
141,146.8202777892328
142,123.78872214792277
143,123.37109854402927
144,120.16216684656055
145,121.30984999780074
146,120.48470588132182
147,124.19006791574137
148,128.9486449580375
149,129.0782588453883
150,11.880236106200773
151,17.22156105194706
152,21.705031699268044
153,24.578456848239504
154,24.6650132533779
155,25.588420245891957
156,25.998380889974044
157,26.13868323761558
158,26.92493395208866
159,26.956447451963655
160,278.28018236186415
161,278.5686491453698
162,270.6712207251629
163,248.1851180898116
164,244.01709155167148
165,244.11014203935682
166,243.6305511115222
167,248.3727183458385
168,250.73180128549365
169,249.35659479236475
170,20.221843846011303
171,17.624279942155404
172,15.964739966410878
173,17.355646482923312
174,18.054890814204555
175,20.36706281514164
176,21.152670590471786
177,21.582967013893718
178,22.056307773738723
179,22.674621110379515
180,136.77496041194522
181,165.46587863245787
182,178.74194001346157
183,181.51939771453857
184,180.02433122536434
185,181.70219784661532
186,182.84220442278638
187,184.66712993548268
188,186.85027149188042
189,184.17000318814493
190,32.42636229650402
191,46.05521832381273
192,58.31597388649716
193,67.29475073581656
194,69.31916153005405
195,68.5000542559624
196,66.63487437453927
197,65.3149144730532
198,67.15278352119526
199,66.83099874996527
200,48.126920402997214
201,48.93853220317723
202,49.22667734721742
203,51.235539631805366
204,53.15606439225505
205,55.3670907610796
206,56.25037337879009
207,57.27729071694873
208,57.790148777651105
209,58.7413609130098
210,34.17065920562521
211,33.059649304452755
212,32.47139993444531
213,33.93050832115003
214,35.49321597242707
215,37.70627725067319
216,39.134556932278656
217,39.67963190785881
218,41.383817400139485
219,43.10764371813893
220,75.59862313791515
221,84.60422853168056
222,85.1112935908223
223,97.08335769029546
224,102.77490409070049
225,108.1323877846078
226,108.60167035697613
227,111.41154786681781
228,112.95570965591425
229,113.9554964164788
230,22.356212918320356
231,23.187751714028835
232,25.628894595329598
233,29.540372972606736
234,31.070638212598563
235,32.99134861031193
236,32.758556678779264
237,34.74060319750739
238,35.881235172585804
239,36.49362044488603
240,25.08341532200622
241,23.699876159909262
242,18.83823800455371
243,17.38135311782641
244,17.75391790644954
245,19.293047983631826
246,20.57722655253502
247,20.496879106450464
248,20.98204484657095
249,21.631163145057794
250,128.81797823714805
251,148.46469920551272
252,162.38757376789846
253,172.5890612786507
254,174.6418019388666
255,173.7144869738705
256,170.48765269156397
257,172.3678193810923
258,172.70611336790563
259,175.86247973811842
260,11.321753965970291
261,10.207141718118411
262,7.787490769903553
263,8.842298538118799
264,9.019709086189449
265,10.079541882994475
266,10.009145775803772
267,10.213588497840743
268,10.330916935735836
269,9.910196433067695
270,215.61747844559852
271,231.19704303744962
272,215.10737788450925
273,218.12964383061689
274,223.17887688144123
275,226.40641484269577
276,224.7912416540881
277,229.45390616805636
