id,y_pred
0,115.68045566554362
1,93.03281067673439
2,79.55491230183735
3,54.222186092177026
4,53.02824149561729
5,52.53947320222281
6,58.41914482384736
7,56.70943335547459
8,54.46566969470628
9,53.26609830680924
10,41.22913934286835
11,43.24028551829184
12,43.848494894900746
13,46.98780282151402
14,47.60078235361452
15,49.03399439515961
16,49.43921284657381
17,50.520493191393754
18,51.381306298801995
19,51.83719530610212
20,119.4550053434921
21,130.84659351539554
22,129.21659829912602
23,111.60005724240648
24,109.70403810912201
25,109.54894273920151
26,108.29255334863548
27,109.74719474257478
28,111.91275184232913
29,113.22163062503414
30,135.69246410402593
31,149.57746254818835
32,159.77371440439322
33,157.21264301278586
34,161.59401270105116
35,165.3542149715081
36,166.72609848006414
37,165.95705784338008
38,167.6486695812493
39,170.07842205943223
40,14.387610343059276
41,10.815773752375968
42,9.701087009573644
43,13.218544969279296
44,13.643034356107004
45,13.956697085538892
46,15.287475950392178
47,14.55039937596124
48,15.805210224276092
49,17.045870684766577
50,20.524670723013564
51,25.036340316581896
52,28.081514270336932
53,29.205313308844442
54,29.06047342631369
55,30.13050291482159
56,29.50597748275218
57,29.634269821574502
58,29.886901058561754
59,30.610691586365522
60,150.15039625680583
61,173.27758625856964
62,195.24158619384258
63,204.48008577668287
64,211.69082301311389
65,214.71016419662718
66,213.94892647180225
67,216.43252729027995
68,216.78352708378372
69,217.5671841068206
70,29.418574758316243
71,37.97831326550146
72,47.76983932216933
73,56.049067084305456
74,62.21242161787233
75,77.44265547003013
76,68.7136786497277
77,56.10740811839484
78,60.468315728341665
79,58.448278732006834
80,0.43170842336570103
81,1.4819111217662944
82,0.4513586118623553
83,0.6498457873730837
84,0.6702701851206538
85,0.6811316925464295
86,0.6878358665950173
87,0.857710701000901
88,0.8546248540569331
89,0.8698010733711311
90,94.36972337793544
91,112.22557996373234
92,120.1387741615054
93,117.61149166542629
94,120.66189451915707
95,122.1016967823718
96,121.6203816142673
97,122.77248967745122
98,123.02103988630992
99,125.92840598574384
100,12.07288482601804
101,14.689931733601288
102,18.475697103098398
103,20.21517820635086
104,19.191961022706536
105,19.42705164978815
106,20.034053195013467
107,19.115850682494326
108,20.065830109582517
109,20.543355412300702
110,40.47326488911086
111,44.60897657420564
112,47.94922445159922
113,48.475817171717296
114,46.33041315826991
115,46.81439431469949
116,46.43952205395114
117,46.366596850933895
118,46.649713026084534
119,45.66056646210684
120,123.11642305088094
121,132.97351683539227
122,126.71763615658368
123,128.9758787026885
124,132.04290887179738
125,133.28008982356792
126,134.136684235977
127,137.51135293522916
128,139.51990222951696
129,141.72131891183813
130,159.77399091053212
131,179.7325406244623
132,194.73818758765293
133,199.2129662256321
134,201.02312971268563
135,204.3648687402335
136,204.31351105748243
137,209.77185762778313
138,214.9870894281902
