id,y_pred
0,113.65552097869235
1,91.76019742269847
2,78.64471460896803
3,54.04369315286288
4,52.95737676064115
5,52.441621123190544
6,58.0624805689817
7,56.37886694456104
8,54.54445002096004
9,53.385236014748685
10,41.52792660225736
11,43.454209597508154
12,44.07422053895136
13,47.03073349934835
14,47.64453066690205
15,48.989639083378805
16,49.40614101075098
17,50.38837147214427
18,51.23046307919959
19,51.69198601629822
20,118.60476970477772
21,129.63004489612473
22,128.10923294614028
23,110.91455044567094
24,109.41483774861265
25,109.15425000073289
26,108.28319197227472
27,109.61071641656126
28,111.84549378002171
29,113.08407337365814
30,136.20852002600984
31,149.648233761245
32,159.49431770484486
33,156.82296757044085
34,161.3067210976191
35,164.86789338741954
36,166.3653927017782
37,165.4748517920302
38,167.1980475472357
39,169.47950440404927
40,14.271324809091555
41,10.851263404469428
42,9.809640603462274
43,13.072305101118983
44,13.580275184172972
45,13.850077547419966
46,15.2009774801012
47,14.552855868560421
48,15.783636333280006
49,16.980472771571918
50,20.41036895916541
51,24.751224731891316
52,27.768574453733297
53,28.699501476448493
54,28.708724471193495
55,29.662966782422657
56,29.169763365577953
57,29.11689575478388
58,29.49088313843796
59,30.184904114435668
60,152.3312701519973
61,174.6014239548581
62,195.8460297426238
63,204.59611743581058
64,211.64535111340263
65,214.44624891301982
66,213.9776379479988
67,216.15354515647937
68,216.6048678454666
69,217.473117100469
70,29.47779706838553
71,37.73211446760593
72,47.23547107331499
73,54.76743931936313
74,61.033007687039074
75,75.30203823470974
76,67.3533467969018
77,55.46024875205413
78,59.64136428585676
79,57.87600952722363
80,0.41007755920548267
81,1.4076595750335832
82,0.42874316983640987
83,0.6109227324002168
84,0.6301237938243647
85,0.6403347422116172
86,0.6466373641687532
87,0.7893618795148917
88,0.7865238802974907
89,0.8004900209666332
90,95.28666317956784
91,112.50642617462566
92,120.14923915558059
93,117.57861995190467
94,120.695074319503
95,122.01098085240349
96,121.70869363440072
97,122.7664588182056
98,123.19824750729586
99,125.90350708027587
100,12.138260241529135
101,14.640562427623397
102,18.28352049424795
103,19.851513622352304
104,18.96004532270988
105,19.166833966903145
106,19.79583855875386
107,18.871763518734895
108,19.796500249098756
109,20.243869948697505
110,40.50507339550355
111,44.4686731167758
112,47.69722570920305
113,48.089596924376686
114,46.127767171830975
115,46.55784735912748
116,46.22342795258024
117,46.096648725873514
118,46.42444457122882
119,45.48516815634044
120,123.18815669011695
121,132.6698102801308
122,126.69247951160521
123,128.71708898226584
124,131.8393778258873
125,132.9801556272568
126,133.92348321891325
127,137.0140664443091
128,139.0513782441741
129,141.0967207553259
130,160.72836731188102
131,179.91000457941163
132,194.36473646964157
133,198.45392290962744
134,200.4334647524776
135,203.52929554491595
136,203.72477406706028
137,208.75235759537142
138,213.79337321147605
139,216.59830150024686
140,167.45293406134755
141,145.6284645261742
142,123.65637282407859
143,123.04288661533245
144,120.32376198781408
145,121.30202189228936
146,120.7063249650023
147,124.27537625215462
148,128.9419293709114
149,129.07215675617937
150,12.291609572967298
151,17.415137805978947
152,21.76054095633318
153,24.45438715905629
154,24.614601865115436
155,25.46682565724238
156,25.89950390155902
157,26.010913801714302
158,26.79625179832759
159,26.837472175934717
160,276.8389908602362
161,277.1089848064471
162,269.72559366739665
163,247.79650541957395
164,244.19231462606544
165,244.18712757502323
166,244.00097591800665
167,248.41972780833393
168,250.97369271870247
169,249.78593911087876
170,20.0749203227693
171,17.58248158554127
172,16.022334943312153
173,17.315419338373093
174,18.020202093959416
175,20.207529457118476
176,20.966681200238053
177,21.305883320990926
178,21.79811566500182
179,22.370763955170347
180,138.7730290921776
181,166.28531378440076
182,179.2264691847737
183,181.63882234480283
184,180.67643879129338
185,182.11242353320299
186,183.49999711760168
187,185.364617355807
188,187.88154941585452
189,185.39389810047285
190,32.70805841499542
191,45.85486292337975
192,57.820764692923866
193,66.05637290018234
194,68.45503083659273
195,67.53441643421652
196,66.04872730307487
197,64.70093573131703
198,66.72723706643524
199,66.49141755206732
200,48.54236253829334
201,49.32630923246347
202,49.660794190401475
203,51.602391333305306
204,53.53454728828866
205,55.607443746371565
206,56.53589886687878
207,57.59369175287072
208,58.143923408076375
209,59.04391438719726
210,34.161378094014886
211,33.11338747587511
212,32.59986251006554
213,33.95354007119207
214,35.55027349942065
215,37.62102497165851
216,39.053621231393784
217,39.54435208119957
218,41.219799303223475
219,42.85415961840998
220,76.19291189312365
221,84.83698987518507
222,85.44120874095772
223,96.70658247927311
224,102.30810302755339
225,107.35409242720723
226,107.92550310270762
227,110.26983018005048
228,111.87364194258569
229,112.84860392348983
230,22.376674744471607
231,23.187425511968534
232,25.60853841593231
233,29.22678215371883
234,30.838240869229377
235,32.627216617952456
236,32.496966730696926
237,34.28541919874139
238,35.51066032282475
239,36.06794608402599
240,24.624353933334802
241,23.30815975950517
242,18.658818694313425
243,17.209168365510987
244,17.615750121154377
245,19.064868787155614
246,20.31265859753934
247,20.140508552084565
248,20.634229756398508
249,21.2487600843169
250,130.84455941588965
251,149.70095407176487
252,163.2125192157726
253,172.90753664336805
254,175.11319542346624
255,174.14378719182736
256,171.2547539360751
257,173.2253975630511
258,173.81881098146866
259,176.7998182917651
260,11.169555802017607
261,10.098824381445906
262,7.790607938461964
263,8.768851720391401
264,8.95458434321611
265,9.962083475854564
266,9.904181726177935
267,10.04365937339976
268,10.173036823587141
269,9.784833534288754
270,216.38627582114125
271,231.34994676211858
272,216.0081658532353
273,218.96493905913
274,223.97166948756447
275,226.9886734081171
276,225.54551597427675
277,230.23622415169774
278,232.8976845920177
279,235.36363208983167
280,18.53519737947084
281,21.113334925967457
282,22.16475992769523
283,23.540841534513692
284,24.364990031652386
285,26.02289993103764
286,26.758803564488986
287,26.51416168761161
288,26.599097567412546
289,26.666553445165423
290,27.63791949353322
291,33.39618061740368
292,44.25642060231216
293,50.825747386079236
294,53.04965946394987
295,54.459744501259806
296,53.07696180574343
297,53.04990307418392
298,53.177502485567075
299,52.65323119546188
300,34.21963334295441
301,35.85949754818474
302,38.17133973474129
303,40.66830514623183
304,42.41403629031143
305,43.80247909056399
306,44.34895125848137
307,44.217011148783214
308,45.08348637566789
309,45.73747938619687
310,13.950165709404756
311,12.92743519155014
312,11.102810197569017
313,14.598172909118201
314,15.663390422539342
315,15.9103134467681
316,16.46712683052622
317,16.937231914059254
318,17.352093348048914
319,17.87238028548927
320,45.18981577020095
321,55.82566059732065
322,66.00139343448826
323,67.05724089891874
324,66.90697597191928
325,65.61719278936249
326,65.59628145051066
327,65.56681759331163
328,67.29113713294798
329,70.24412044573079
330,31.24804665856783
331,22.395377047375373
332,26.22010241002473
333,27.763272730110966
334,28.76562926265524
335,30.39879264541915
336,31.665776122032927
337,31.71745047859235
338,32.607408566473666
339,33.3440849503486
340,83.70170883017636
341,80.37570444832215
342,68.61732841208178
343,63.563030565351184
344,65.77818805093712
345,68.90240838763197
346,69.94524782489319
347,72.54362579821256
348,73.82242329400171
349,75.3513852010884
350,16.348598684738324
351,15.834294989088573
352,18.91194887004419
353,23.813598021397755
354,25.594907925057772
355,26.59303508866015
