id,y_pred
0,116.27899986635913
1,93.75233418981136
2,81.36330384210127
3,56.76047868466462
4,57.363172113962655
5,56.531570446367354
6,63.1270353707269
7,62.16581623761623
8,58.91700062895363
9,57.08695355882351
10,41.17263949454406
11,43.44668324310221
12,43.97418202532018
13,47.43758890626243
14,48.094197922996116
15,49.727619390189645
16,50.05922585367583
17,51.250638685846006
18,51.9256579088825
19,52.28392603200098
20,116.74050791491464
21,129.14934588980728
22,128.7308449169602
23,108.44235127715982
24,106.883678503856
25,107.297862617334
26,106.05484047938663
27,107.38999529062485
28,109.97245109118796
29,111.59316336318341
30,133.29190704722515
31,147.78115624803021
32,158.9684841251158
33,155.80435344183567
34,160.21848230055446
35,164.19116889304294
36,165.70416579309892
37,164.63686066197886
38,166.5634898741397
39,168.8353810295852
40,15.452999506884362
41,11.139980442815746
42,9.860193732163802
43,14.161898128243248
44,14.6580784235757
45,14.980224726514427
46,16.469392897105912
47,15.768200482189584
48,17.309864177454283
49,18.778613585568724
50,20.41313539625319
51,25.282979429692382
52,28.256670432239552
53,29.392451328173436
54,29.09031324736081
55,30.305195400308133
56,29.57106091648266
57,29.787464481725458
58,29.909605901517565
59,30.754712606408845
60,149.7680425349337
61,173.3221234082423
62,195.44770969121973
63,204.19791244048884
64,212.2171790194388
65,214.94110967580323
66,213.42726304578667
67,216.70356630992484
68,216.66563977724041
69,216.36941710152243
70,30.331372494008818
71,39.903522547917255
72,50.185586484291974
73,59.414059435284265
74,65.72420349704075
75,83.65869425508494
76,72.50370889049299
77,56.7789641771143
78,62.005685181073396
79,58.94622231732056
80,0.041197599816111395
81,1.3421754162815946
82,0.07255698408485355
83,0.13770038046149752
84,0.1557626554464322
85,0.18071437429396203
86,0.20120474222914725
87,0.23157842677424811
88,0.25330036233813275
89,0.32100983030838764
90,92.68019120469857
91,111.36836326203357
92,119.76811052463697
93,116.5050368399785
94,119.54893002233099
95,121.07986321934577
96,120.55677415673924
97,121.61935739321412
98,121.69965860771364
99,125.08079082679976
100,12.362772584523078
101,14.977308067485037
102,19.088353799276156
103,21.080735306312157
104,19.74877195741272
105,19.96664203551268
106,20.670897301662727
107,19.737934266515353
108,21.035338024358765
109,21.62644652645866
110,40.624864200896305
111,44.675600882870484
112,48.25947009428851
113,48.94621781471976
114,46.426605283145875
115,47.06201947326338
116,46.64175844693172
117,46.59006018891188
118,46.92823890681026
119,45.64218800983104
120,122.47227719850015
121,133.85518621662402
122,126.89413512082756
123,128.92314131903927
124,132.03990193913248
125,133.0291737237024
126,133.77913343782973
127,137.2036674921351
128,138.69290798889858
129,140.5508093588795
130,158.96451609690246
131,179.9628332843099
132,196.16769815148223
133,201.19792369399414
134,202.75507528212628
135,205.94866258808116
136,204.86052612273232
137,210.54963998851792
138,215.41554692149728
139,217.73372447951186
140,168.52811579492152
141,147.081843217838
142,123.13486022086433
143,124.67017827326075
144,120.72153262643153
145,121.33860381164078
146,119.64668368137345
147,122.73396479960056
148,127.98975506897881
149,127.36631740151199
150,11.888058747837466
151,17.64278509503228
152,22.409660793443358
153,25.74273897756027
154,25.85647159565385
155,26.972529948810564
156,27.443766502661497
157,27.90102759398261
158,28.58651612412972
159,28.4175006936965
160,273.6671150425617
161,275.1880152968136
162,267.5699676813883
163,243.35815883155846
164,241.0684213660434
165,241.11659100080647
166,239.52949273171873
167,242.4837415763029
168,244.711549427557
169,242.41195111550633
170,20.083224287482384
171,16.979835553635155
172,15.217201365137079
173,16.707295979482463
174,17.35390751389798
175,19.91280167648454
176,20.703101708763
177,20.99484574027995
178,21.519343123129634
179,22.196324689722225
180,134.59783367741449
181,166.45644302461068
182,180.514531337993
183,182.19570249506725
184,179.49116201414665
185,180.73992553108698
186,181.96343794609018
187,183.27446565416847
188,185.78602243744464
189,182.32000068426186
190,33.20249848106038
191,47.42144108749022
192,60.55771117396327
193,69.7318933330567
194,71.82203131328853
195,70.56332600328744
196,69.09663925084038
197,69.1418988753573
198,70.9801292120513
199,70.18806780243375
200,47.89425676247742
201,48.89761482227562
202,49.31506041407339
203,51.533935985399815
204,53.52477381571113
205,55.74351082791762
