id,y_pred
0,114.32308245825838
1,92.2039485730453
2,78.92846821033842
3,54.09310848868329
4,52.965113165403075
5,52.452538942975316
6,58.1129116034222
7,56.451623604884226
8,54.51000855960567
9,53.34668454040102
10,41.45844583828445
11,43.40405679561616
12,44.02087855545275
13,47.021826416236664
14,47.63256580883265
15,48.993926203710956
16,49.40948345694256
17,50.42361920319463
18,51.26849793469834
19,51.72936442854546
20,118.87884169868458
21,130.00384900300597
22,128.43824130978192
23,111.09299508114368
24,109.50072137511975
25,109.26263311518393
26,108.31928260030159
27,109.70812637918894
28,111.91514123546028
29,113.16375019295405
30,136.0982890347138
31,149.66725851942925
32,159.587670143669
33,156.92053247393244
34,161.39624407054575
35,165.0066381249102
36,166.48046866663222
37,165.67933047514663
38,167.3915477513197
39,169.7081435157215
40,14.29572896755233
41,10.837930894729285
42,9.772634196905866
43,13.083784917304392
44,13.57471357647603
45,13.853914798223496
46,15.201454561070504
47,14.53541735087162
48,15.774912232188914
49,16.984235249363074
50,20.435660682468665
51,24.82266787897412
52,27.852578429113738
53,28.81205376751721
54,28.79184407348326
55,29.76539742840897
56,29.242379092985754
57,29.270855639642125
58,29.610573127841114
59,30.313640858141138
60,151.81036690172922
61,174.30745793694516
62,195.7422043670212
63,204.6255978322457
64,211.69211061530243
65,214.53687499619528
66,214.01348120177659
67,216.29143147591668
68,216.70380422185218
69,217.54863255501235
70,29.45911366255685
71,37.775091300591654
72,47.345491249548566
73,54.99701932472519
74,61.23469522446773
75,75.6701664169101
76,67.58198610940408
77,55.62756241589434
78,59.84860853742395
79,58.01726935008996
80,0.41434920044720647
81,1.4223226956068498
82,0.43320924452220577
83,0.6173534980044295
84,0.6367566758646211
85,0.647075107919108
86,0.6534440732652663
87,0.8063374038055344
88,0.8034377750203545
89,0.8177044851266512
90,95.0705606552692
91,112.46227888515567
92,120.16139585663677
93,117.59137328790449
94,120.69796554631813
95,122.03888574696416
96,121.7028738784087
97,122.78475216452364
98,123.17114779185196
99,125.92703966242982
100,12.117893157418573
101,14.644718254818919
102,18.31801185230736
103,19.913531962217856
104,18.999462739978192
105,19.212095861617897
106,19.837861062682837
107,18.9365913279594
108,19.865712920633978
109,20.319892250398574
110,40.49887908676329
111,44.50483720067482
112,47.75797082696925
113,48.16449810172854
114,46.17042296948789
115,46.61135329657773
116,46.2685460630242
117,46.18055774848945
118,46.49089482644275
119,45.53723326084967
120,123.1730749178044
121,132.74988543964375
122,126.68533432927741
123,128.7632096790531
124,131.88099473695385
125,133.04494424651915
126,133.97345324683437
127,137.16889772529237
128,139.20125457197102
129,141.29079878673735
130,160.50510478809503
131,179.87202661534675
132,194.44678820286111
133,198.59392302375602
134,200.53581783078062
135,203.6846499454032
136,203.84596206710827
137,209.05079631603195
138,214.1537892671471
139,216.99998870380637
140,167.98219302567065
141,145.92641784193887
142,123.68946015503964
143,123.10852871496952
144,120.29144257809365
145,121.30358732265677
146,120.66200076679648
147,124.25100223739204
148,128.94384824632948
149,129.07390034647824
150,12.188766221176827
151,17.366743572767493
152,21.746663627165734
153,24.479201096892933
154,24.62468414276793
155,25.491144563051368
156,25.91927932308388
157,26.047419422948547
158,26.833018127973606
159,26.87146511194298
160,277.1992892124803
161,277.4739006527592
162,269.9620004318382
163,247.87422757215174
164,244.15726962971692
165,244.17172989568533
166,243.92689114744462
167,248.4062966695744
168,250.90458088064278
169,249.66326971430658
170,20.1116512035798
171,17.592931174694804
172,16.00793624379032
173,17.32346473152035
174,18.02713983800844
175,20.239436128723106
176,21.003879042522012
177,21.385050090391722
178,21.871884864471493
179,22.457580344834753
180,138.2735120413288
181,166.08045499641503
182,179.10533689194565
183,181.61493694191284
184,180.54601708737272
185,182.03037810978316
186,183.36843772033174
187,185.16533605314945
188,187.58689858043334
189,185.04421424852526
190,32.637634385372564
191,45.904951773487994
192,57.94456705092184
193,66.30404830041618
194,68.6278567368664
195,67.72754395088198
196,66.1659565743166
197,64.87635819489614
198,66.84882190403442
199,66.58844068334713
200,48.438502123678596
201,49.22936497514191
202,49.55226497960546
203,51.529020945321605
204,53.45885080444936
205,55.55937310162946
206,56.478793483158746
207,57.503291388773405
208,58.04284490818078
209,58.957470605549005
210,34.16369834211515
211,33.09995287341487
212,32.56774686616048
213,33.94893374502552
214,35.53886192249636
215,37.6380754513033
216,39.06980837157076
217,39.58300349430486
218,41.266661718807434
219,42.92658373205345
220,76.04433970432152
221,84.77879942009965
222,85.35873007263315
223,96.78193733074272
224,102.4014631924991
225,107.50975116490135
226,108.06073631514275
227,110.59603543777133
228,112.18280401015465
229,113.16485898960626
230,22.371559302834957
231,23.18750706248361
232,25.613627401176988
233,29.28950031749641
234,30.884720337903214
235,32.700042992582496
236,32.54928469647154
237,34.41547176981738
238,35.616538834298005
239,36.1895672788963
240,24.739119295403817
241,23.40608884470503
242,18.703673506972333
243,17.243605315974072
244,17.64338367821341
245,19.11050456684621
246,20.36557212893383
247,20.242328684929973
248,20.733605539022523
249,21.35801813573124
250,130.33791412120428
251,149.3918903552018
252,163.00628297301336
253,172.843841665792
254,175.01891663117885
255,174.05792686213368
256,171.1013331149683
257,172.9803759065445
258,173.50089765007186
259,176.5320079576334
260,11.207605343005778
261,10.125903708163452
262,7.789828646322362
263,8.783541077976416
264,8.967609273929384
265,9.985575127480224
266,9.925174542063568
267,10.092210551811469
268,10.21814543983062
269,9.82065152239835
270,216.19407623883697
271,231.3117213077885
272,215.78296933789096
273,218.7978792504879
274,223.81311077560497
275,226.87222150429798
276,225.39466091950416
277,230.01270404660426
278,232.66629905374748
279,235.1926681745344
280,18.5384978060223
281,21.14187939199936
282,22.19931172568566
283,23.5926011942848
284,24.41711385531951
285,26.095393619777493
286,26.833198211122912
287,26.65689285066726
288,26.73216474754048
289,26.80149211222319
290,27.390323630199394
